,id,title,tags
2924,tt8169552,Monica and Friends: Bonds,"['Based', 'on', 'Lu', 'and', 'Vitor', ""Cafaggi's"", 'graphic', 'novel', 'and', 'spun', 'off', 'from', 'comics', 'written', 'by', 'Mauricio', 'de', 'Sousa.', 'Jimmy', 'Five', 'gathers', 'his', 'friends', 'to', 'find', 'his', 'kidnapped', 'dog', 'Fluffy.', 'GiuliaBenite', 'KevinVechiatto', 'LauraRauseo', 'GabrielMoreira', 'DanielRezende']"
2931,tt0229664,Princes and Princesses,"['Six', 'old-style', 'funny', 'silhouetted', 'fairy', 'tales', 'for', 'not', 'so-old-style', 'people.', 'ArletteMirapeu', 'PhilippeCheytion', 'YvesBarsacq', 'FrançoisVoisin', 'MichelOcelot']"
2933,tt0457802,The Blue Umbrella,"['In', 'a', 'small', 'village', 'when', 'a', 'little', ""girl's"", 'prescious', 'umbrella', 'is', 'stolen,', 'things', 'goes', 'wrong', 'for', 'a', 'greedy', 'tea', 'seller', 'who', 'was', 'very', 'much', 'interested', 'in', 'buying', 'that', 'umbrella', 'from', 'her.', 'PankajKapur', 'ShreyaSharma', 'DeepakDobriyal', 'RahulKumar', 'VishalBhardwaj']"
2942,tt21937802,Toldi - Movie,"['At', 'the', 'medieval', 'Hungary', 'Toldi,', 'an', 'impulsive', 'stripling,', 'commits', 'a', 'careless', 'murder', 'and', 'is', 'forced', 'to', 'go', 'into', 'hiding.', 'The', 'film', 'follows', 'him', 'on', 'a', 'journey', 'full', 'of', 'adventures', 'and', 'intrigue', 'between', 'brothers,', 'until', 'he', 'finally', 'faces', 'the', 'great', 'test.', 'TamásSzéles', 'MarcellJankovics', 'LajosCsákovics']"
2947,tt0127745,The Puppetoon Movie,"['Salute', 'to', 'the', 'revolutionary', 'Oscar', 'winning', 'stop', 'motion', 'animated', 'Puppetoons', 'created', 'by', 'sci-fi', 'fantasy', 'film', 'legend', 'George', 'Pal.', 'Gumby,', 'Pokey', 'and', 'Arnie', 'the', 'Dinosaur', 'host', '12', 'of', ""Pal's"", 'milestone', '...', 'See', 'full', 'summary', '»', 'PaulFrees', 'DalMcKennon', 'ArtClokey', 'DickBeals', 'ArnoldLeibovit']"
2951,tt6785292,Marona's Fantastic Tale,"['After', 'an', 'accident,', 'a', 'little', 'dog', 'remembers', 'all', 'the', 'different', 'masters', ""she's"", 'had', 'successively', 'and', 'loved', 'unconditionally.', 'LizzieBrocheré', 'BrunoSalomone', 'ThierryHancisse', 'NathalieBoutefeu', 'AncaDamian']"
2956,tt7805344,Princesse Dragon,"['Bristle', 'is', 'a', 'little', 'girl', 'raised', 'by', 'dragons.', 'But', 'when', 'her', 'father,', 'Dragon,', 'has', 'to', 'pay', 'the', 'Sorcerog', 'using', 'his', 'second', 'most', 'valuable', 'asset,', 'he', 'offers', 'her', 'Bristle', '-', 'Throwing', 'her', 'into', 'an', 'infinite', '...', 'See', 'full', 'summary', '»', 'LilaLacombe', 'KaycieChase', 'JérémieCovillault', 'ColetteVenhard', 'Jean-JacquesDenis', 'AnthonyRoux']"
2957,tt0091889,Samson & Sally,"['Samson', 'is', 'a', 'young', 'whale', 'that', ""doesn't"", 'have', 'friends.', 'He', 'spends', 'his', 'time', 'listening', 'to', 'his', ""mother's"", 'stories', 'about', 'the', 'legendary', 'whale', 'Moby', 'Dick.', 'Samson', 'becomes', 'fascinated', 'about', 'it', 'and', 'decides', 'to', 'go', 'on', 'a', 'journey', 'to', 'find', 'Moby', 'Dick.', 'JesperKlein', 'HelleHertz', 'PerPallesen', 'BodilUdsen', 'JannikHastrup']"
2960,tt2150209,My Grandfather's People,"['Grandpapa', 'and', 'his', 'family', 'were', 'torn', 'from', 'their', 'land,', 'forced', 'to', 'migrate', 'from', 'Crete', 'during', 'the', 'population', 'exchange', 'when', 'he', 'was', 'just', 'seven', 'years', 'old.', 'Grands', 'greatest', 'desire', 'is', 'to', 'see', 'the', 'land', '...', 'See', 'full', 'summary', '»', 'ÇetinTekindor', 'YigitÖzsener', 'GökçeBahadir', 'SacideTasaner', 'ÇaganIrmak']"
2967,tt8581366,Load Wedding,"['A', 'young', 'man', 'gets', 'married', 'before', 'his', 'older', 'sister', 'leaving', 'her', 'bitter,', 'jealous,', 'and', 'without', 'a', 'proper', 'dowry.', 'MehwishHayat', 'HaniaAamir', 'SaminaAhmad', 'MohsinAbbasHaider', 'NabeelQureshi']"
2973,tt14491498,Drugelio sirdis,"['This', 'is', 'the', 'story', 'of', 'a', 'ten-year-old', 'boy', 'named', 'Juozapas,', 'who', 'is', 'one', 'in', 'a', 'million', 'because', 'he', 'was', 'born', 'with', 'his', 'heart', 'outside', 'of', 'his', 'chest', 'and', 'survived.', 'Juozapas', 'avoids', 'interaction', 'with', '...', 'See', 'full', 'summary', '»', 'VilneKonstancijaAbukeviciute', 'MindaugasBalabonas', 'EgleJackaite', 'GabijaJaraminaite', 'InesaKurklietyte']"
2977,tt0268282,The Elm-Chanted Forest,"['A', 'painter', 'who', 'can', 'temporarily', 'talk', 'to', 'the', 'creatures', 'of', 'an', 'enchanted', 'forest', 'must', 'help', 'them', 'stop', 'the', 'evil', 'Cactus', 'King,', ""who's"", 'building', 'an', 'army', 'of', 'magical', 'living', 'weapons', 'and', 'machines', 'to', 'turn', 'the', 'forest', 'into', 'a', 'wasteland', 'perfect', 'for', 'the', 'cacti.', 'JosipMarotti', 'ViliMatula', 'LjuboKapor', 'EmilGlad', 'MilanBlazekovic', 'DoroVladoHreljanovic']"
2979,tt0028315,Stowaway,"['A', 'young', 'girl', 'lost', 'in', 'Shanghai', 'is', 'taken', 'in', 'by', 'an', 'American', 'playboy', 'and', 'his', 'girlfriend.', 'ShirleyTemple', 'RobertYoung', 'AliceFaye', 'EugenePallette', 'WilliamA.Seiter']"
2982,tt8593290,Nanjundi Kalyana,"['A', 'young', 'man', 'changes', 'his', 'identity', 'to', 'marry', 'his', ""aunt's"", 'daughter', 'to', 'resolve', 'the', 'problems', 'between', 'their', 'two', 'families.', 'RaghavendraRajkumar', 'Malasri', 'Balaraj', 'DheerendraGopal', 'M.S.Rajashekar']"
2994,tt0046006,The Little Kidnappers,"['A', 'Scotsman,', 'Jim', 'MacKenzie,', 'living', 'on', 'a', 'primitive', 'homestead', 'in', 'Nova', 'Scotia,', 'is', 'raising', 'his', 'two', 'grandsons,', 'Harry', 'and', 'Davy,', 'following', 'the', 'death', 'of', 'their', 'father', 'in', 'the', 'Boer', 'War.', 'His', ""son's"", 'death...', 'See', 'full', 'summary', '»', 'JonWhiteley', 'VincentWinter', 'AdrienneCorri', 'DuncanMacrae', 'PhilipLeacock']"
2999,tt0203895,Sea Prince and the Fire Child,"['A', 'prince', 'of', 'the', 'sea', 'and', 'a', 'child', 'of', 'fire', 'engage', 'in', 'a', 'tragic', 'forbidden', 'romance.', 'TôruFuruya', 'MamiKoyama', 'IkueSakakibara', 'JûkichiUno', 'MasamiHata']"
3007,tt0270666,Shri Krishna Leela,"['Maharaj', 'Kans', 'rules', 'Mathura', 'and', 'lives', 'a', 'lavish', 'and', 'wealthy', 'lifestyle.', 'He', 'gets', 'his', 'sister,', 'Devki,', 'married', 'to', 'Vasudev,', 'but', 'shortly', 'after', 'the', 'marriage', 'finds', 'out', 'that', ""Devki's"", '8th', 'child', 'will', 'kill...', 'See', 'full', 'summary', '»', 'PritamArjun', 'Baburaje', 'MasterBaby', 'MasterBhagwan', 'HomiWadia']"
3012,tt14305738,Zeppos - Het Mercatorspoor,"['When', 'the', 'digital', 'native', 'Benjamin', 'turns', '18,', 'he', 'inherits', 'a', 'box', 'of', 'ancient', 'artefacts', 'from', 'his', 'missing', 'father.', 'He', 'gives', 'an', 'antique', 'book', 'to', 'Slien,', 'the', 'girl', 'he', 'has', 'his', 'eye', 'on,', 'and', 'unintentionally...', 'See', 'full', 'summary', '»', 'NathanNaenen', 'BrittScholte', 'CarryGoossens', 'KoenDeBouw', 'DouglasBoswell']"
3015,tt13123076,Toy Story 3 in Real Life,"['8', 'years', 'ago,', 'two', 'brothers', 'set', 'out', 'to', 'explore', 'filmmaking', 'by', 'recreating', 'their', 'favorite', 'film.', 'The', 'following', 'is', 'the', 'product', 'of', 'that', 'endeavor.', 'ShannonArcher', 'EthanBauer', 'AbbyLint', 'EmmaLove', 'MasonMcGrew', 'MorganMcGrew']"
3018,tt0042409,Das doppelte Lottchen,"['Based', 'on', 'Erich', ""Kästner's"", 'famous', 'book', 'about', 'two', 'identical-looking', 'girls', 'who', 'meet', 'at', 'summer', 'camp,', 'realize', 'that', ""they're"", 'twin', 'sisters,', 'and', 'plan', 'to', 'switch', 'homes', 'for', 'a', 'while.', 'AntjeWeisgerber', 'PeterMosbacher', 'JuttaGünther', 'IsaGünther', 'JosefvonBáky']"
3019,tt0036146,The Masked Marvel,"['A', 'mysterious', 'detective', 'called', 'The', 'Masked', 'Marvel', 'battles', 'Japanese', 'saboteurs', 'intent', 'on', 'blowing', 'up', 'America.', 'WilliamForrest', 'LouiseCurrie', 'JohnnyArthur', 'RodBacon', 'SpencerGordonBennet']"
3025,tt10588750,Doraemon the Movie: Nobita's New Dinosaur,"['Nobita', 'accidentally', 'found', 'a', 'fossil', 'dinosaur', 'egg', 'mixed', 'with', 'rocks', 'in', 'the', 'dinosaur', 'fossil', 'exhibition', 'site', 'that', 'he', 'had', 'visited', 'before.', 'He', 'returned', 'it', 'to', 'its', 'original', 'state', 'with', 'the', '""Time', '...', 'See', 'full', 'summary', '»', 'WasabiMizuta', 'MegumiOhara', 'ShihokoHagino', 'YumiKakazu', 'KazuakiImai', 'ToshihisaYokoshima']"
3030,tt8220706,Daana Paani,"[""'Daana"", ""Paani'"", 'explore', 'the', 'early', 'days', 'of', '1962,', 'when', 'Havildar', 'Mehtaab', 'Singh', '(Jimmy', 'Sheirgill)', 'is', 'given', 'the', 'honorable', 'responsibility', 'of', 'personally', 'informing', 'the', 'family', 'of', 'a', 'martyred', 'Lance', 'Naik...', 'See', 'full', 'summary', '»', 'JimmyShergill', 'SimiChahal', 'GurpreetGhuggi', 'TarsemJassar', 'TarnvirSinghJagpal']"
3032,tt14129556,Enpathukalile Ebhyamar,"['ENPATHUKALILE', 'EBHYANMAR', 'is', 'a', 'film', 'set', 'in', 'the', 'eighties.', 'Shajahan,', 'the', 'protagonist', 'leaves', 'his', 'native', 'place', 'due', 'to', 'a', 'problem', 'caused', 'by', 'his', 'father.', 'Later', 'his', 'life', 'takes', 'on', 'a', 'whole', 'new', 'dimension', 'in', 'a', 'way', 'that', 'he', 'never', 'thought', 'possible.', 'SajuKodiyan', 'KulappulliLeela', 'SeemaG.Nair', 'Nizamudheen', 'ShajiYusuf']"
3033,tt0056357,Striped Trip,"['A', 'comedy', 'about', 'tigers', 'and', 'lions', 'running', 'around', 'a', 'cruise', 'ship', 'full', 'of', 'passengers.', 'AlekseyGribov', 'IvanDmitriev', 'MargaritaNazarova', 'EvgeniyLeonov', 'VladimirFetin']"
3040,tt0129273,Olsen-banden,"['Egon', 'Olsen', 'has', 'been', 'behind', 'bars', 'for', 'some', 'time,', 'but', 'that', ""hasn't"", 'stopped', 'the', 'criminal', 'mastermind', 'from', 'making', 'a', 'plan', 'to', 'steal', 'a', 'very', 'valuable', 'golden', 'statue', 'and', 'to', 'never', 'land', 'behind', 'bars', 'again....', 'See', 'full', 'summary', '»', 'ArveOpsahl', 'CarstenByhring', 'SverreHolm', 'AudSchønemann', 'KnutBohwim']"
3045,tt0148266,Heer Raanjha,"['Tragic', 'love', 'story.', 'Punjabi', '""Romeo', 'and', 'Juliet"".', 'RaajKumar', 'PriyaRajvansh', 'PranSikand', 'PrithvirajKapoor', 'ChetanAnand']"
3047,tt0021309,The Story of the Fox,"['When', 'Renard', 'the', ""Fox's"", 'mischievous', 'pranks', 'go', 'too', 'far,', 'King', 'Lion', 'is', 'forced', 'to', 'attempt', 'to', 'bring', 'the', 'trickster', 'to', 'justice.', 'ClaudeDauphin', 'RomainBouquet', 'SylvainItkine', 'LéonLarive', 'IreneStarewicz', 'WladyslawStarewicz']"
3048,tt2371158,Secrets of War,"['During', 'WWII,', 'the', 'friendship', 'of', 'two', 'boys', 'is', 'at', 'risk', 'when', 'a', 'girl', 'tells', 'a', 'very', 'personal', 'secret', 'to', 'only', 'one', 'of', 'them.', 'MaasBronkhuyzen', 'JoesBrauers', 'MichaelNierse', 'TonkoBossen', 'DennisBots']"
3051,tt10204940,Spread Your Wings,"['Based', 'on', 'the', 'real', 'story', 'of', 'Christian,', 'a', 'specialist', 'on', 'wild', 'goose', 'migrations,', 'and', 'the', 'adventure', 'he', 'and', 'his', 'son', 'embarked.', 'Jean-PaulRouve', 'MélanieDoutey', 'LouisVazquez', 'FrédéricSaurel', 'NicolasVanier']"
3053,tt0194918,The Girl and the Echo,"['Movie', 'about', 'a', 'friendship', 'of', 'two', 'children', '-', 'a', 'girl', 'and', 'a', 'boy', 'during', 'the', 'last', 'day', 'of', 'summer', 'holiday.', 'LinaBraknyte', 'ValeriyZubarev', 'BroniusBabkauskas', 'KaljuKarmas', 'ArunasZebriunas']"
3057,tt0244585,Khubsoorat,"['A', 'strict', ""matriarch's"", 'regimented', 'household', 'is', 'upended', 'by', 'the', 'arrival', 'of', 'a', 'spunky', 'relative', 'who', 'challenges', 'the', 'rules.', 'AshokKumar', 'Rekha', 'RakeshRoshan', 'ShashikalaJawalkar', 'HrishikeshMukherjee']"
3059,tt7534810,Confetti,"['A', 'traditional', 'Chinese', 'family', 'faces', 'a', 'number', 'of', 'obstacles', 'after', 'their', 'daughter', 'is', 'diagnosed', 'with', 'dyslexia.', 'ZhuZhu', 'AmyIrving', 'YananLi', 'HarmonieHe', 'AnnHu']"
3064,tt0043703,Kekec,"['In', 'an', 'alpine', 'valley', 'lies', 'an', 'idyllic', 'village.', 'High', 'up', 'in', 'the', 'mountains,', 'facing', 'each', 'others', 'across', 'live', 'two', 'men:', 'a', '""good', 'grandpa""', 'and', 'an', '""evil', 'man"".', 'The', 'first', 'is', 'herbe', 'picker', 'Kosobirin,', 'the', '...', 'See', 'full', 'summary', '»', 'MatijaBarl', 'FraneMilcinski', 'FrancPresetnik', 'ZdenkaLogar', 'JozeGale']"
3067,tt0047930,A Journey to the Beginning of Time,"['One', 'day', 'a', 'young', 'boy', 'finds', 'a', 'fossil', 'of', 'trilobite.', 'Together', 'with', 'his', 'three', 'friends', 'they', 'set', 'off', 'on', 'an', 'adventurous', 'journey', 'through', 'prehistory,', 'up', 'to', 'the', 'beginning', 'of', 'time.', 'VladimírBejval', 'PetrHerrman', 'ZdenekHustak', 'JosefLukás', 'KarelZeman']"
3068,tt0087731,S certy nejsou zerty,"[""Petr's"", 'greedy', 'stepmother', 'steals', 'everything', 'from', 'her', 'stepson.', 'Meanwhile,', 'Petr', 'meets', 'two', 'daughters', 'of', 'a', 'local', 'duke.', 'He', 'falls', 'in', 'love', 'with', 'one', 'of', 'them,', 'but', 'she', 'is', 'very', 'proud', 'and', 'Petr', 'means', '...', 'See', 'full', 'summary', '»', 'VladimírDlouhý', 'OndrejVetchý', 'JanaDítetová', 'JosefKemr', 'HynekBocan']"
3072,tt0330911,Elina: As If I Wasn't There,"['Elina', 'is', 'sinking', 'in', 'the', 'quicksand', 'and', 'she', 'is', 'going', 'under', 'and', 'she', 'got', 'the', 'white', 'thing', 'on', 'her', 'hair.', 'NatalieMinnevik', 'BibiAndersson', 'MarjaanaMaijala', 'HenrikRafaelsen', 'KlausHärö']"
3073,tt1734113,Heart and Yummie,"['A', 'Tyrannosaurus', 'rex', 'raised', 'as', 'a', 'herbivore', 'meets', 'and', 'takes', 'care', 'of', 'an', 'orphaned', 'baby', 'Ankylosaurus,', 'all', 'the', 'while', 'trying', 'to', 'fight', 'his', 'natural', 'instincts', 'of', 'a', 'predator', 'and', 'survive', 'in', 'the', 'wild.', 'RikakoAikawa', 'TetsuyaBessho', 'TomoyoHarada', 'SeishirôKatô', 'MasayaFujimori']"
3074,tt2418644,Testing Movie1,"['This', 'is', 'test', 'input', 'used', 'in', 'the', 'Cucumber', 'automated', 'tests', '-test1234', 'DomFantana', 'MartyBower', 'PaulOhlhaut', 'DoggyDoo', 'JamesHannay', 'JamesPSavage', 'RuarcSorensen', 'DomFantana', 'TimothyFantastic', 'EliseHuard']"
3080,tt0211653,The Mystery of the Third Planet,"['Zoologist', 'professor', 'Steel,', 'his', 'small', 'daughter', 'Christine', 'and', 'captain', 'Green', 'leave', 'Earth', 'in', 'search', 'for', 'rare', 'space', 'animals.', 'The', 'journey', 'turns', 'into', 'adventurous', 'and', 'dangerous', 'mission', 'involving', 'space', 'pirates', 'and', 'a', 'missing', 'captain', 'of', 'a', 'ship.', 'OlgaGromova', 'VsevolodLarionov', 'YuriyVolyntsev', 'VasiliyLivanov', 'RomanKachanov', 'GlennStanton']"
3084,tt2402186,My Sweet Orange Tree,"['My', 'Sweet', 'Orange', 'Tree', 'begins', 'with', 'José', 'Mauro', 'de', 'Vasconcelos', '(Caco', 'Ciocler)', 'receiving', 'an', 'edition', 'of', 'his', 'finished', 'novel.', 'Then,', 'the', 'film', 'starts', 'to', 'tell', 'the', 'story', 'from', 'the', ""writer's"", 'memories,', '...', 'See', 'full', 'summary', '»', 'JoãoGuilherme', 'JosédeAbreu', 'CacoCiocler', 'EduardoDascar', 'MarcosBernstein']"
3097,tt0082162,Chashme Buddoor,"['Two', 'womanizing', 'slackers,', 'Omi', 'and', 'Jai', '(Rakesh', 'Bedi', 'and', 'Ravi', 'Baswani', 'respectively)', 'attempt', 'to', 'woo', 'the', 'new', 'girl', 'in', 'the', 'neighbourhood,', 'and', 'fail', '-', 'miserably.', 'Their', 'third', 'room-mate,', 'shy,', 'and', 'a', '...', 'See', 'full', 'summary', '»', 'FarooqShaikh', 'DeeptiNaval', 'SaeedJaffrey', 'RakeshBedi', 'SaiParanjape']"
3099,tt0073391,Mili,"['A', 'reclusive,', 'depressed', 'man', 'and', 'a', 'bubbly', 'young', 'woman', 'fall', 'in', 'love', 'but', 'then', 'find', 'out', 'that', 'she', 'has', 'cancer.', 'JayaBachchan', 'AmitabhBachchan', 'UshaKiran', 'AshokKumar', 'HrishikeshMukherjee']"
3102,tt10932100,Imperfect,"['Being', 'born', 'fat', 'and', 'has', 'dark', 'skins,', 'it', 'feels', 'like', 'a', 'curse', 'for', 'Rara,', 'especially', 'when', 'she', 'worked', 'at', 'the', 'office', 'that', 'has', 'surrounded', 'by', 'pretty', 'girls.', 'Her', 'boss', 'wants', 'her', 'to', 'lose', 'her', 'weight,', 'but', 'there', 'is', 'a', 'man', 'who', 'loves', 'the', 'way', 'she', 'were.', 'JessicaMila', 'RezaRahadian', 'YasminNapper', 'KarinaSuwandhi', 'ErnestPrakasa']"
3104,tt0013201,Grandma's Boy,"['A', 'meek', 'young', 'man', 'must', 'find', 'the', 'courage', 'within', 'when', 'a', 'rogue', 'tramp', 'menaces', 'his', 'home', 'town.', 'HaroldLloyd', 'MildredDavis', 'AnnaTownsend', 'CharlesStevenson', 'FredC.Newmeyer']"
3116,tt4930000,Shareek,"['The', 'word', ""'Shareek'"", 'may', 'refer', 'to', ""'sharing'"", 'in', 'dictionary', 'but', 'in', 'Punjab', 'it', 'had', 'always', 'been', 'opposite', 'to', 'it.', 'As', 'time', 'flies,', 'one', ""doesn't"", 'even', 'notice', 'that', 'how', 'and', 'when', 'the', 'brothers', 'become', 'the', '...', 'See', 'full', 'summary', '»', 'JimmyShergill', 'MahieGill', 'MukulDev', 'GugguGill', 'NavaniatSingh']"
3120,tt0060798,Orlovi rano lete,"['A', 'group', 'of', 'kids', 'from', 'the', 'Bosnian', 'village', 'often', 'run', 'away', 'from', 'school', 'from', 'the', 'terror', 'of', 'Pepper,', 'a', 'teacher', 'who', 'got', 'his', 'nickname', 'because', 'of', 'his', 'red', 'nose.', 'Soon', 'they', 'formed', 'a', 'brigand', 'division,', '...', 'See', 'full', 'summary', '»', 'PavleJovanovic', 'PavlePolacek', 'LjubomirPopovic', 'DragoljubBenisek', 'SojaJovanovic']"
3121,tt7560484,Gauru: Journey of Courage,"[""It's"", 'a', 'story', 'of', 'a', 'shepherd', 'grandson', 'how', 'he', 'fulfills', 'his', ""grandmother's"", 'last', 'wish,', 'who', 'has', 'never', 'been', 'to', 'her', 'native', 'village', 'after', 'marriage.', 'NandramAnand', 'IlaArun', 'AshokBanthia', 'AjayKaranJoshi', 'RamkishanChoyal']"
3122,tt4954660,Detective Conan: The Darkest Nightmare,"['A', 'spy', 'infiltrated', 'the', 'Japanese', 'National', 'Police', 'Agency,', 'retrieving', 'secret', 'files', 'of', ""Britain's"", 'MI6,', ""Germany's"", 'BND', 'and', ""America's"", 'CIA', 'and', 'FBI.', 'Rei', 'Furuya', 'and', 'a', 'group', 'of', 'Tokyo', 'Police', 'PSB', '...', 'See', 'full', 'summary', '»', 'MinamiTakayama', 'KappeiYamaguchi', 'WakanaYamazaki', 'RikiyaKoyama', 'KôbunShizuno']"
3129,tt5494980,Taani,"['Taani', 'is', 'the', 'daughter', 'of', 'a', 'Cycle', 'Rickshaw', 'Puller', 'who', 'works', 'hard', 'to', 'give', 'her', 'daughter', 'education', 'mean', 'while', 'Taani', 'also', 'realizes', 'hardships', 'faced', 'by', 'her', 'family', 'and', 'starts', 'working', 'as', 'a', 'maid', 'and', 'fulfill', 'her', 'dreams.', 'IlaBhate', 'RameshBhatkar', 'DevendraDodke', 'UjwalaJog', 'SanjivKolte']"
3136,tt5311546,Natsamrat,"['After', 'he', 'retires,', 'an', 'aging', 'theatre', 'actor', 'and', 'his', 'wife', 'begin', 'to', 'feel', 'unwanted', 'by', 'their', 'children.', 'NanaPatekar', 'MedhaManjrekar', 'MrunmayeeDeshpande', 'SunilBarve', 'MaheshManjrekar']"
3137,tt0059934,Yoyo,"['A', 'man', 'has', 'everything:', 'dozens', 'of', 'servants,', 'a', 'palace,', 'vast', 'woods,', 'gardens,', 'a', 'lake,', 'mechanical', 'toys,', 'private', 'entertainment', 'troupes', 'of', 'musicians', 'and', 'dancers.', 'He', 'has', 'it', 'all', '-', 'but', 'love.', 'When', '...', 'See', 'full', 'summary', '»', 'PierreÉtaix', 'ClaudineAuger', 'PhilippeDionnet', 'LuceKlein', 'PierreÉtaix']"
3139,tt0425235,Drømmen,"['A', 'drama', 'about', 'a', 'boy', ""who's"", 'inspired', 'by', 'Dr.', 'Martin', 'Luther', 'King', 'Jr.', 'and', 'challenges', 'repressive', 'school', 'authority', 'in', '1969', 'Denmark.', 'BentMejding', 'AndersW.Berthelsen', 'JensJørnSpottag', 'Anne-GretheBjarupRiis', 'NielsArdenOplev']"
3140,tt0061957,Martha,"['S/S', 'Martha', 'is', 'from', '1927', 'and', 'no', ""maintenance's"", 'been', 'done', 'since.', 'Forgotten', 'by', 'HQ', 'in', 'CPH,', 'the', 'Danish', 'crew', 'has', 'a', 'good,', 'stressless', 'time.', 'They', 'celebrate', 'a', 'virgin', 'crew', ""member's"", '17th', 'birthday', 'buying', 'him', 'a', 'woman.', 'Suddenly,', ""Martha's"", 'noticed', 'by', 'HQ.', 'PoulReichhardt', 'PoulBundgaard', 'MortenGrunwald', 'OveSprogøe', 'ErikBalling']"
3147,tt0246456,Bazaar,"['A', 'young', 'man', 'challenges', 'traditional', 'customs', 'by', 'standing', 'up', 'to', 'the', 'father', 'of', 'the', 'woman', 'he', 'loves,', 'who', 'has', 'promised', 'her', 'to', 'a', 'wealthy', 'expatriate.', 'FarooqShaikh', 'SmitaPatil', 'NaseeruddinShah', 'SupriyaPathak', 'SagarSarhadi']"
3150,tt11866940,Oruthee,"['The', 'life', 'of', 'a', 'bold', 'middle-class', 'woman', 'who', 'is', 'a', 'boat', 'conductor.', 'She', 'must', 'face', 'shocking', 'events', 'and', 'she', 'fights', 'to', 'survive', 'the', 'trauma,', 'but', 'things', 'take', 'a', 'deadly', 'turn.', 'NavyaNair', 'Vinayakan', 'SaijuKurup', 'K.P.A.C.Lalitha', 'V.K.Prakash']"
3190,tt1841542,Children's Party,"['A', 'gang', 'of', 'innocent', 'but', 'feisty', 'kids', 'who', 'lead', 'carefree', 'lives', 'in', 'Chandan', 'Nagar', 'colony', 'takes', 'on', 'the', 'big', 'bad', 'world', 'of', 'politics', 'when', 'one', 'of', 'their', ""friend's"", 'life', 'is', 'endangered.', 'IrfanKhan', 'AbhinayRajSingh', 'SanathMenon', 'RohanGrover', 'VikasBahl', 'NiteshTiwari']"
3195,tt0014611,Why Worry?,"['A', 'hypochondriac', 'vacations', 'in', 'the', 'tropics', 'for', 'the', 'fresh', 'air', '-', 'and', 'finds', 'himself', 'in', 'the', 'middle', 'of', 'a', 'revolution', 'instead.', 'HaroldLloyd', 'JobynaRalston', 'JohnAasen', 'WallyHowe', 'FredC.Newmeyer', 'SamTaylor']"
3202,tt1630235,De Dhakka,"['A', 'family', 'traveling', 'from', 'Kolhapur', 'to', 'Mumbai', 'will', 'face', 'many', 'ups', 'and', 'down', 'before', 'they', 'reach', 'their', 'destination.', 'MakarandAnaspure', 'MuktaBarve', 'AbhijeetShirishDeshpande', 'RahulGore', 'AtulKale', 'SudeshManjrekar']"
3205,tt0968261,Cedie,"['At', 'an', 'early', 'age,', 'American', 'boy', 'Cedie', 'Erol', 'finds', 'that', 'he', 'is', 'the', 'sole', 'heir', 'to', 'a', 'British', 'earldom', 'and', 'leaves', 'New', 'York', 'to', 'take', 'up', 'residence', 'in', 'his', 'ancestral', 'castle', 'where,', 'after', 'some', 'initial', '...', 'See', 'full', 'summary', '»', 'TomTaus', 'RonaldoValdez', 'JaclynJose', 'MarkGil', 'RomySuzara']"
3207,tt0399911,Yaara Dildara,"['A', 'lonely', 'son', 'of', 'a', 'rich', 'industrialist', 'falls', 'in', 'love', 'with', 'a', 'poor', 'girl', 'but', 'life', ""won't"", 'be', 'easy', 'for', 'him', 'without', 'his', ""mother's"", 'consent.', 'A', 'local', 'goon', 'is', 'also', 'deeply', 'in', 'love', 'with', 'the', 'same', 'girl.', 'AashifSheikh', 'RuchikaPanday', 'RohiniHattangadi', 'AmjadKhan', 'H.M.Mirza', 'MahrukhMirza', 'ShahrukhMirza']"
3214,tt13181612,Tari Sathe,"['The', 'story', 'revolves', 'between', 'two', 'youngsters', 'who', 'are', 'at', 'the', 'age', 'of', 'getting', 'married.', 'The', 'girl', 'seeks', 'to', 'meet', 'the', 'boy', 'with', 'a', 'wish', 'of', 'a', 'denial.', 'On', 'the', 'other', 'end', 'boy', 'with', 'positive', 'mindset', 'without', 'revealing', 'his', 'original', 'identity.', 'JhinalBelani', 'SejalBhavsar', 'VipulChauhan', 'NiravDarji', 'RakeshShah']"
3217,tt2259620,Gordon Family Tree,"['Freemont', 'Gordon', '(Corbin', 'Bernsen,', '""LA', 'Law"")', 'takes', 'a', 'road', 'trip', 'to', 'escape', 'the', 'social', 'pressures', 'of', 'his', 'celebrity', 'family,', 'and', 'begins', 'anonymously', 'building', 'treehouses', 'for', 'people', 'he', 'meets', 'on', 'his', 'journey.', 'CorbinBernsen', 'RichardKarn', 'LauraShatkus', 'JennicaSchwartzman', 'MarcHampson']"
3233,tt1286159,The Year I Became a Liar,"['Filmmaker', 'Ricardo', 'Trogi', 'recalls', 'the', 'events', 'surrounding', 'his', 'family', 'moving', 'to', 'a', 'new', 'neighborhood', 'when', 'he', 'was', '11', 'years', 'old.', 'Jean-CarlBoucher', 'ClaudioColangelo', 'SandrineBisson', 'GabrielMaillé', 'RicardoTrogi']"
